"ID","Player","Team","Position","RkOv","Status","Age","Score","%D","ADP","Ros","+/-"
"*04es4*","Osvaldo Berrios","BOS","RP","2191","FA","26","0","0","-","0%","0%"
"*071ma*","Wilner Berroteran","LAA","SP","2192","FA","18","0","0","-","0%","0%"
"*06zg2*","Caleb Berry","(N/A)","C","2193","FA","24","0","0","-","0%","0%"
"*05t5m*","Jacob Berry","MIA","2B,3B,OF","2194","FA","24","0","0","-","13%","0%"
"*06hx9*","Jake Berry","CLE","RP","2195","FA","24","0","0","-","0%","0%"
"*0519x*","Luke Berryhill","(N/A)","C","2196","FA","27","0","0","-","0%","0%"
"*06685*","John Michael Bertrand","SF","SP","2197","FA","27","0","0","-","1%","0%"
"*06f16*","Jay Beshears","MIA","1B,3B","2198","FA","23","0","0","-","2%","0%"
"*05u9x*","Justin Best","(N/A)","OF","2199","FA","21","0","0","-","0%","0%"
"*06zaw*","Liam Best","STL","SP,RP","2200","FA","22","0","0","-","0%","0%"
"*06rl6*","Jhostin Betances","LAA","SP","2201","FA","18","0","0","-","0%","0%"
"*06v28*","Yelinson Betances","LAA","OF","2202","FA","18","0","0","-","0%","0%"
"*0626r*","Bryant Betancourt","COL","C","2203","FA","22","0","0","-","2%","0%"
"*04vem*","Carlos Betancourt","(N/A)","SP","2204","FA","24","0","0","-","0%","0%"
"*06ib0*","Joswal Betancourt","CLE","RP","2205","FA","20","0","0","-","0%","0%"
"*05vyo*","Wilson Betemit Jr.","KC","SP","2206","FA","22","0","0","-","0%","0%"
"*06zs7*","Freiker Betencourt","CHC","OF","2207","FA","17","0","0","-","1%","0%"
"*01sci*","Christian Bethancourt","CHC","C","2208","FA","34","0","0","-","1%","0%"
"*0426s*","Trevor Bettencourt","(N/A)","SP,RP","2209","FA","31","0","0","-","0%","0%"
"*06647*","Ben Beutel","(N/A)","SP","2210","FA","26","0","0","-","0%","0%"
"*04250*","Dante Biasi","KC","SP,RP","2211","FA","28","0","0","-","0%","0%"
"*0425r*","Dylan Bice","TEX","SP,RP","2212","FA","28","0","0","-","0%","0%"
"*06qki*","Calvin Bickerstaff","BOS","RP","2213","FA","24","0","0","-","0%","0%"
"*03109*","Phil Bickford","DET","RP","2214","FA","30","0","0","-","2%","0%"
"*064nn*","Nick Biddison","PHI","3B","2215","FA","25","0","0","-","1%","0%"
"*06r06*","Anderson Bido","(N/A)","RP","2216","FA","26","0","0","-","0%","0%"
"*06uku*","Merlin Bido","BOS","SP","2217","FA","19","0","0","-","0%","0%"
"*06ex9*","Brandan Bidois","PIT","RP","2218","FA","24","0","2","465.8","9%","0%"
"*04el1*","Brandon Bielak","(N/A)","RP","2219","FA","29","0","0","-","1%","0%"
"*051i7*","Michael Bienlien","(N/A)","RP","2220","FA","27","0","0","-","0%","0%"
"*06r25*","Frediry Bierd","(N/A)","RP","2221","FA","21","0","0","-","0%","0%"
"*05y9s*","Gabe Bierman","MIA","RP","2222","FA","26","0","0","-","1%","0%"
"*05ylo*","Justice Bigbie","DET","OF","2223","FA","27","0","0","-","6%","0%"
"*04ptb*","Jax Biggers","HOU","2B","2224","FA","28","0","0","-","0%","0%"
"*041rv*","Cavan Biggio","(N/A)","UT","2225","FA","30","0","0","-","2%","0%"
"*070ce*","George Bilecki","SD","OF","2226","FA","22","0","0","-","0%","0%"
"*070d5*","Denton Biller","BAL","RP","2227","FA","21","0","0","-","0%","0%"
"*04pwm*","Jason Bilous","(N/A)","SP","2228","FA","28","0","0","-","0%","0%"
"*06qo9*","Jacob Bimbi","PIT","RP","2229","FA","23","0","0","-","0%","0%"
"*05gs9*","Alex Binelas","PHI","1B","2230","FA","25","0","0","-","4%","0%"
"*0701t*","Ethin Bingaman","(N/A)","SP","2231","FA","19","0","0","-","0%","0%"
"*05yo3*","Malik Binns","PHI","SP","2232","FA","27","0","0","-","0%","0%"
"*06f1p*","Ryan Birchard","MIL","SP","2233","FA","22","0","0","-","3%","0%"
"*05jr4*","Brandon Birdsell","CHC","SP","2234","FA","25","0","0","-","10%","0%"
"*06r0k*","Reid Birlingmair","(N/A)","SP","2235","FA","29","0","0","-","0%","0%"
"*06qyo*","Kyle Bischoff","MIN","RP","2236","FA","26","0","0","-","0%","0%"
"*04yrm*","Braylon Bishop","(N/A)","OF","2237","FA","22","0","0","-","1%","0%"
"*04267*","Hunter Bishop","SF","OF","2238","FA","27","0","0","-","5%","0%"
"*05yed*","Eric Bitonti","MIL","1B","2239","BraedonS","20","0","0","-","22%","0%"
"*05g4l*","Nick Bitsko","(N/A)","SP,RP","2240","FA","23","0","0","-","3%","0%"
"*06zav*","Tucker Biven","WSH","RP","2241","FA","21","0","0","-","0%","0%"
"*02mzi*","Ty Blach","TEX","SP","2242","FA","35","0","0","-","0%","0%"
"*068ng*","Grant Black","STL","RP","2243","FA","31","0","0","-","0%","0%"
"*05y4s*","JoJo Blackmon","(N/A)","OF","2244","FA","22","0","0","-","0%","0%"
"*06htz*","Benjamin Blackwell","(N/A)","SS","2245","FA","26","0","0","-","0%","0%"
"*041y9*","Nolan Blackwood","(N/A)","RP","2246","FA","30","0","0","-","0%","0%"
"*06utd*","Alec Blair","(N/A)","OF","2247","FA","19","0","0","-","0%","0%"
"*06hha*","Andy Blake","(N/A)","3B","2248","FA","25","0","0","-","0%","0%"
"*05llu*","Werner Blakely","(N/A)","OF","2249","FA","23","0","0","-","2%","0%"
"*06r6p*","Wilmer Blanca","TOR","OF","2250","FA","19","0","0","-","0%","0%"
"*0516u*","Jason Blanchard","(N/A)","SP,RP","2251","FA","28","0","0","-","0%","0%"
"*05yci*","Tony Blanco Jr.","PIT","1B","2252","FA","20","0","0","-","17%","0%"
"*072ob*","Fabricio Blanco","TB","SS","2253","FA","17","0","0","-","4%","0%"
"*06meg*","Geyber Blanco","(N/A)","2B","2254","FA","19","0","0","-","0%","0%"
"*066qz*","Hader Blanco","PIT","RP","2255","FA","20","0","0","-","0%","0%"
"*06hyq*","Kennew Blanco","TOR","SS","2256","FA","18","0","0","-","1%","0%"
"*06qy8*","Pedro Blanco","ARI","1B","2257","FA","18","0","0","-","1%","0%"
"*06rnu*","Sebastian Blanco","COL","SS","2258","FA","18","0","0","-","1%","0%"
"*06umf*","Wilmer Blanco","PHI","SP","2259","FA","21","0","0","-","0%","0%"
"*03d6u*","Alex Blandino","(N/A)","1B","2260","FA","33","0","0","-","0%","0%"
"*03qk2*","Travis Blankenhorn","LAA","OF","2261","FA","29","0","0","-","1%","0%"
"*06r1g*","Alejandro Blasco","CLE","OF","2262","FA","18","0","0","-","0%","0%"
"*06ood*","Nathan Blasick","COL","RP","2263","FA","24","0","0","-","0%","0%"
"*05m1c*","Miguel Bleis","BOS","OF","2264","FA","21","0","0","-","19%","0%"
"*051ct*","A.J. Block","(N/A)","SP","2265","FA","27","0","0","-","0%","0%"
"*06qhq*","Adam Bloebaum","WSH","RP","2266","FA","24","0","0","-","0%","0%"
"*05mrr*","Jack Blomgren","(N/A)","SS","2267","FA","27","0","0","-","1%","0%"
"*06qqv*","Josh Blum","NYM","RP","2268","FA","22","0","0","-","0%","0%"
"*06u79*","Miguelangel Boadas","MIN","SP","2269","FA","23","0","0","-","0%","0%"
"*06ugs*","Dennis Boatman","(N/A)","RP","2270","FA","26","0","0","-","0%","0%"
"*06h1o*","Jake Bockenstedt","CHW","SP,RP","2271","FA","26","0","0","-","0%","0%"
"*07033*","Harrison Bodendorf","CLE","SP","2272","FA","21","0","0","-","1%","0%"
"*06c5r*","Caden Bodine","TB","C","2273","FA","22","0","0","-","22%","0%"
"*06qis*","Gage Boehm","SEA","RP","2274","FA","24","0","0","-","0%","0%"
"*06mt2*","Jeziel Boekhoudt","(N/A)","RP","2275","FA","18","0","0","-","0%","0%"
"*06qtu*","Bryce Boettcher","HOU","OF","2276","FA","23","0","0","-","0%","0%"
"*06dnb*","Mike Boeve","MIL","1B","2277","FA","23","0","0","-","12%","0%"
"*06ms1*","Caden Bogenpohl","(N/A)","OF","2278","FA","20","0","0","-","1%","0%"
"*06ltf*","Adrian Bohorquez","MIN","SP","2279","FA","20","0","0","-","5%","0%"
"*05gx3*","Jace Bohrofen","TOR","OF","2280","FA","24","0","0","-","4%","0%"
"*05tzh*","Branden Boissiere","WSH","1B","2281","FA","25","0","0","-","1%","0%"
"*06zg1*","Jake Bold","SD","C","2282","FA","22","0","0","-","0%","0%"
"*04eot*","Caleb Bolden","BOS","SP,RP","2283","FA","27","0","0","-","0%","0%"
"*072cs*","Carson Bolemon","(N/A)","SP","2284","FA","18","0","0","-","1%","0%"
"*072dv*","Grayson Boles","KC","SP","2285","FA","19","0","0","-","1%","0%"
"*06c85*","Andrew Bolivar","STL","RP","2286","FA","20","0","0","-","0%","0%"
"*06sbh*","Angel Bolivar","(N/A)","SP","2287","FA","20","0","0","-","0%","0%"
"*05rhc*","Luis Bolivar","(N/A)","OF","2288","FA","21","0","0","-","0%","0%"
"*072vu*","Manuel Bolivar","DET","C","2289","FA","17","0","0","-","0%","0%"
"*06ak8*","Mason Bolivar","(N/A)","OF","2290","FA","19","0","0","-","0%","0%"
"*06mw4*","Moises Bolivar","LAD","3B","2291","FA","18","0","0","-","1%","0%"
"*06hiq*","Matthew Bollenbacher","WSH","RP","2292","FA","26","0","0","-","0%","0%"
"*03qkd*","Skye Bolt","(N/A)","OF","2293","FA","32","0","0","-","0%","0%"
"*04ehs*","Cody Bolton","HOU","RP","2294","FA","27","0","0","-","1%","0%"
"*0510d*","Brainer Bonaci","(N/A)","SS","2295","FA","23","0","0","-","1%","0%"
"*06o14*","Yander Bonaci","BOS","RP","2296","FA","19","0","0","-","0%","0%"
"*064nt*","Bo Bonds","TOR","RP","2297","FA","25","0","0","-","1%","0%"
"*06rue*","Peyton Bonds","(N/A)","OF","2298","FA","20","0","0","-","0%","0%"
"*06hea*","Caleb Bonemer","CHW","3B,SS","2299","OWH","20","0","0","-","49%","+1%"
"*06zcf*","Jarrette Bonet","(N/A)","RP","2300","FA","20","0","0","-","0%","0%"
"*029v2*","Jorge Bonifacio","KC","OF","2301","FA","32","0","0","-","0%","0%"
"*064r4*","Lisandro Bonifacio","(N/A)","SS","2302","FA","20","0","0","-","0%","0%"
"*052fy*","Mauro Bonifacio","NYY","OF","2303","FA","24","0","0","-","0%","0%"
"*062hy*","Enmanuel Bonilla","TOR","OF","2304","FA","20","0","0","-","9%","0%"
"*0689p*","Ezequiel Bonilla","(N/A)","SP","2305","FA","20","0","0","-","0%","0%"
"*072fe*","Fabian Bonilla","BOS","OF","2306","FA","18","0","0","-","0%","0%"
"*064zk*","Peter Bonilla","LAD","RP","2307","FA","21","0","0","-","0%","0%"
"*05jpl*","Bryce Bonnin","(N/A)","RP","2308","FA","27","0","0","-","1%","0%"
"*06yzj*","Richie Bonomolo","NYY","OF","2309","FA","22","0","0","-","1%","0%"
"*06h1z*","Paul Bonzagni","TEX","SP","2310","FA","23","0","0","-","2%","0%"
"*06z9v*","Colton Book","CHC","SP","2311","FA","23","0","0","-","1%","0%"
"*06kts*","Jake Books","(N/A)","OF","2312","FA","22","0","0","-","0%","0%"
"*05y0d*","Rodney Boone","CLE","SP","2313","FA","25","0","0","-","2%","0%"
"*051e4*","Trevor Boone","COL","OF","2314","FA","28","0","0","-","0%","0%"
"*072id*","Eric Booth Jr","(N/A)","OF","2315","FA","17","0","0","-","0%","0%"
"*067xf*","Tim Borden","HOU","1B","2316","FA","26","0","0","-","0%","0%"
"*06uhl*","Wilian Bormie","TEX","RP","2317","FA","22","0","0","-","0%","0%"
"*05y3b*","Dario Borrero","(N/A)","1B","2318","FA","22","0","0","-","0%","0%"
"*064o8*","Gueile Borrome","CLE","2B","2319","FA","21","0","0","-","0%","0%"
"*06yzr*","Coleman Borthwick","(N/A)","3B","2320","FA","17","0","0","-","1%","0%"
"*066jh*","Josh Bortka","(N/A)","SP","2321","FA","26","0","0","-","0%","0%"
"*06hvf*","Ethan Bosacker","KC","SP,RP","2322","FA","24","0","0","-","0%","0%"
"*06y7h*","Bobby Boser","ATH","SS","2323","FA","23","0","0","-","1%","0%"
"*04226*","Jacob Bosiokovic","(N/A)","RP","2324","FA","32","0","0","-","0%","0%"
"*0657z*","Julian Bosnic","PIT","RP","2325","FA","26","0","0","-","0%","0%"
"*06fpj*","Josh Bostick","SF","SP","2326","FA","24","0","0","-","3%","0%"
"*02n8i*","David Bote","LAD","2B,3B","2327","FA","32","0","0","-","1%","0%"
"*06qso*","Alex Bouchard","BOS","SP","2328","FA","22","0","0","-","1%","0%"
"*04ejn*","Sean Bouchard","COL","OF","2329","FA","29","0","0","-","3%","0%"
"*06gjc*","Adam Boucher","TB","RP","2330","FA","24","0","0","-","1%","0%"
"*06gjg*","Pier-Olivier Boucher","(N/A)","OF","2331","FA","26","0","0","-","0%","0%"
"*072jg*","Tyler Boudreau","NYY","RP","2332","FA","23","0","0","-","0%","0%"
"*0703b*","Matthew Boughton","CHW","SS","2333","FA","20","0","0","-","1%","0%"
"*06gj5*","Ryan Bourassa","ATL","RP","2334","FA","26","0","0","-","0%","0%"
"*066la*","Kristofer Bow","(N/A)","SP","2335","FA","25","0","0","-","0%","0%"
"*06yuf*","Blake Bowen","(N/A)","OF","2336","FA","18","0","0","-","1%","0%"
"*066lp*","Darren Bowen","MIN","SP,RP","2337","FA","24","0","0","-","2%","0%"
"*0518m*","Jase Bowen","SD","OF","2338","FA","25","0","0","-","2%","0%"
"*06cqa*","Karson Bowen","(N/A)","C,1B","2339","FA","21","0","0","-","0%","0%"
"*070cf*","Tyler Bowen","PHI","RP","2340","FA","23","0","0","-","0%","0%"
"*05rd7*","TT Bowens","BAL","1B","2341","FA","27","0","0","-","1%","0%"
"*065uy*","Sam Bower","SF","SP","2342","FA","24","0","0","-","0%","0%"
"*072wi*","Jack Bowery","SEA","SP","2343","FA","22","0","0","-","0%","0%"
"*06yjw*","Cody Bowker","PHI","SP","2344","FA","22","0","0","-","3%","0%"
"*05xou*","Cooper Bowman","ATH","2B,OF","2345","FA","26","0","0","-","5%","0%"
"*06s3h*","Kaleb Bowman","MIL","RP","2346","FA","28","0","0","-","0%","0%"
"*02n53*","Matt Bowman","HOU","RP","2347","FA","34","0","0","-","0%","0%"
"*05jrl*","Drew Bowser","CHC","3B","2348","FA","24","0","0","-","0%","0%"
"*01sik*","Brad Boxberger","(N/A)","RP","2349","FA","37","0","0","-","0%","0%"
"*064nf*","Emaarion Boyd","MIA","OF","2350","FA","21","0","0","-","3%","0%"
"*06gj9*","Jeremiah Boyd","ARI","C","2351","FA","25","0","0","-","0%","0%"
"*0630m*","Justin Boyd","CLE","OF","2352","FA","24","0","0","-","1%","0%"
"*060qr*","Jorge Boyer","(N/A)","RP","2353","FA","22","0","0","-","0%","0%"
"*05188*","Logan Boyer","LAD","RP","2354","FA","28","0","0","-","0%","0%"
"*068yb*","Ryan Boyer","DET","RP","2355","FA","28","0","0","-","0%","0%"
"*03qqw*","Michael Boyle","(N/A)","RP","2356","FA","31","0","0","-","0%","0%"
"*04q78*","Sean Boyle","SD","SP","2357","FA","29","0","0","-","1%","0%"
"*06yzi*","Greg Bozzo","NYY","C","2358","FA","23","0","0","-","0%","0%"
"*06jfk*","Angel Brachi","TB","2B","2359","FA","19","0","0","-","1%","0%"
"*04l97*","Aaron Bracho","(N/A)","3B","2360","FA","24","0","0","-","3%","0%"
"*03djz*","Silvino Bracho","(N/A)","RP","2361","FA","33","0","0","-","0%","0%"
"*05yas*","Nicholas Bradley","(N/A)","SP","2362","FA","18","0","0","-","0%","0%"
"*04pvf*","Davis Bradshaw","(N/A)","OF","2363","FA","27","0","0","-","0%","0%"
"*06hry*","Tyler Bradt","STL","RP","2364","FA","24","0","0","-","0%","0%"
"*0668j*","Ryan Brady","KC","RP","2365","FA","26","0","0","-","0%","0%"
"*06fzr*","Braxton Bragg","BAL","SP","2366","FA","25","0","0","-","10%","0%"
"*06hpv*","Kade Bragg","MIA","RP","2367","FA","24","0","0","-","1%","0%"
"*066jg*","Trey Braithwaite","(N/A)","SP","2368","FA","28","0","0","-","0%","0%"
"*066e6*","Spencer Bramwell","MIA","C","2369","FA","27","0","0","-","0%","0%"
"*05ogu*","Stevie Branche","(N/A)","RP","2370","FA","28","0","0","-","0%","0%"
"*066ck*","Jonathan Brand","TEX","RP","2371","FA","25","0","0","-","1%","0%"
"*0630j*","Jack Brannigan","PIT","SS","2372","FA","24","0","0","-","5%","0%"
"*06300*","Brooks Brannon","BOS","C","2373","FA","21","0","0","-","3%","0%"
"*025e9*","Rob Brantly","NYY","C","2374","FA","36","0","0","-","0%","0%"
"*0680a*","Mason Brassfield","(N/A)","OF","2375","FA","20","0","0","-","0%","0%"
"*05yh7*","Michael Braswell","KC","3B","2376","FA","23","0","0","-","0%","0%"
"*06zr3*","Corey Braun","ATH","SP","2377","FA","23","0","0","-","0%","0%"
"*06yzh*","Logan Braunschweig","ATL","OF","2378","FA","23","0","0","-","0%","0%"
"*06uo8*","Ayendy Bravo","MIL","RP","2379","FA","19","0","0","-","0%","0%"
"*06z3z*","Damian Bravo","SF","OF","2380","FA","22","0","0","-","1%","0%"
"*06rqg*","Jhorman Bravo","BOS","SS","2381","FA","17","0","0","-","1%","0%"
"*06icb*","Bralyn Brazoban","PIT","OF","2382","FA","19","0","0","-","2%","0%"
"*06qxy*","Anthwan Brea","BAL","OF","2383","FA","19","0","0","-","0%","0%"
"*06sug*","Jhose Brea","ATH","SP,RP","2384","FA","18","0","0","-","0%","0%"
"*06ukr*","Victor Brea","ARI","RP","2385","FA","23","0","0","-","0%","0%"
"*06ugr*","Hunter Breault","ATH","RP","2386","FA","26","0","0","-","0%","0%"
"*04pmj*","Josh Breaux","PHI","C","2387","FA","28","0","0","-","1%","0%"
"*05ybz*","Brody Brecht","COL","SP","2388","FA","23","0","0","-","24%","0%"
"*06zaz*","Alex Breckheimer","STL","RP","2389","FA","22","0","0","-","0%","0%"
"*06yzg*","Austin Breedlove","NYY","RP","2390","FA","22","0","0","-","0%","0%"
"*04q5d*","Bradley Brehmer","BAL","RP","2391","FA","25","0","0","-","0%","0%"
"*04ehe*","Noah Bremer","(N/A)","SP,RP","2392","FA","29","0","0","-","0%","0%"
"*06icx*","Tyler Bremner","LAA","SP","2393","OWH","21","0","3","466.1","54%","+1%"
"*06ph1*","Payton Brennan","(N/A)","OF","2394","FA","22","0","0","-","0%","0%"
"*04psf*","Tim Brennan","(N/A)","SP,RP","2395","FA","29","0","0","-","0%","0%"
"*031d3*","Jake Brentz","(N/A)","RP","2396","FA","31","0","0","-","0%","0%"
"*06ht3*","Jacob Bresnahan","SF","SP","2397","FA","20","0","0","-","11%","0%"
"*06qgs*","Ivan Brethowr","PIT","OF","2398","FA","22","0","0","-","5%","0%"
"*02bt3*","Colten Brewer","(N/A)","RP","2399","FA","33","0","0","-","0%","0%"
"*06qla*","Hoss Brewer","NYM","RP","2400","FA","24","0","0","-","0%","0%"
"*05130*","Jordan Brewer","(N/A)","OF","2401","FA","28","0","0","-","1%","0%"
"*056j9*","Michael Brewer","TEX","RP","2402","FA","25","0","0","-","0%","0%"
"*06r78*","Easton Breyfogle","(N/A)","OF","2403","FA","21","0","0","-","0%","0%"
"*066d9*","Will Brian","NYY","RP","2404","FA","26","0","0","-","0%","0%"
"*03amr*","Endrys Briceno","(N/A)","RP","2405","FA","33","0","0","-","0%","0%"
"*031s7*","Jose Briceno","(N/A)","C","2406","FA","33","0","0","-","0%","0%"
"*06r08*","Miguel Briceno","MIN","OF","2407","FA","22","0","0","-","0%","0%"
"*06yzu*","Will Brick","(N/A)","C","2408","FA","17","0","0","-","0%","0%"
"*051db*","Trevor Brigden","(N/A)","RP","2409","FA","30","0","0","-","0%","0%"
"*04z3u*","Austin Briggs","(N/A)","RP","2410","FA","30","0","0","-","0%","0%"
"*03dbv*","Jeff Brigham","CHC","RP","2411","FA","33","0","0","-","0%","0%"
"*0648i*","Trace Bright","BAL","SP,RP","2412","FA","25","0","0","-","4%","0%"
"*041qn*","Bryson Brigman","(N/A)","2B","2413","FA","30","0","0","-","1%","0%"
"*06rob*","Juan Brima","ARI","2B","2414","FA","18","0","0","-","1%","0%"
"*06za0*","Jake Brink","CIN","SP","2415","FA","22","0","0","-","0%","0%"
"*06qui*","Nick Brink","MIA","SP","2416","FA","24","0","0","-","2%","0%"
"*06me7*","Anderson Brito","TB","SP","2417","paranoia","21","0","0","-","23%","0%"
"*06am2*","Biembenido Brito","(N/A)","SP","2418","FA","22","0","0","-","0%","0%"
"*06qxl*","Chris Brito","KC","1B","2419","FA","26","0","0","-","0%","0%"
"*06kvf*","Edwin Brito","BOS","OF","2420","FA","19","0","0","-","1%","0%"
"*06avx*","Erick Brito","PHI","3B,SS","2421","FA","23","0","0","-","0%","0%"
"*06rqh*","Heins Brito","CLE","SS","2422","FA","18","0","0","-","1%","0%"
"*06r3g*","Josue Brito","BOS","1B","2423","FA","18","0","0","-","6%","0%"
"*063do*","Moises Brito","(N/A)","RP","2424","FA","23","0","0","-","1%","0%"
"*06s36*","Raul Brito","MIN","RP","2425","FA","28","0","0","-","0%","0%"
"*06kui*","Roldy Brito","COL","2B,OF","2426","FA","18","0","0","-","16%","0%"
"*06hpx*","Logan Britt","(N/A)","SP","2427","FA","25","0","0","-","0%","0%"
"*062zv*","Rhett Britt","(N/A)","SP","2428","FA","18","0","0","-","0%","0%"
"*06htm*","Rio Britton","ARI","RP","2429","FA","23","0","0","-","0%","0%"
"*06u6e*","Ricardo Brizuela","CHW","SP","2430","FA","22","0","0","-","0%","0%"
"*05162*","Kyle Brnovich","PHI","SP","2431","FA","28","0","0","-","2%","0%"
"*05y9p*","Taylor Broadway","(N/A)","RP","2432","FA","28","0","0","-","0%","0%"
"*06ugq*","Jesus Broca","MIL","RP","2433","FA","22","0","0","-","0%","0%"
"*06dn9*","Julian Brock","TEX","C","2434","FA","24","0","0","-","1%","0%"
"*06575*","T.J. Brock","TOR","RP","2435","FA","26","0","0","-","2%","0%"
"*06z9z*","Luke Broderick","COL","RP","2436","FA","21","0","0","-","0%","0%"
"*06qri*","Sam Brodersen","STL","RP","2437","FA","23","0","0","-","0%","0%"
"*06hug*","Bryan Broecker","TB","C","2438","FA","24","0","0","-","1%","0%"
"*0665n*","Archer Brookman","ATL","C","2439","FA","27","0","0","-","0%","0%"
"*02bwv*","Aaron Brooks","(N/A)","SP","2440","FA","35","0","0","-","0%","0%"
"*06zcx*","Daniel Brooks","ATL","SP","2441","FA","23","0","0","-","0%","0%"
"*060vg*","Jake Brooks","COL","SP","2442","FA","24","0","0","-","1%","0%"
"*06sub*","Robert Brooks","TOR","C","2443","FA","27","0","0","-","0%","0%"
"*06qo6*","Steven Brooks","BOS","SP","2444","FA","23","0","0","-","1%","0%"
"*0420f*","Trenton Brooks","SD","UT","2445","FA","30","0","0","-","1%","0%"
"*066ce*","Matt Brosky","(N/A)","SP","2446","FA","26","0","0","-","0%","0%"
"*04ylg*","Mike Brosseau","(N/A)","1B","2447","FA","31","0","0","-","0%","0%"
"*06pfg*","Joey Broughton","MIL","SP","2448","FA","20","0","0","-","3%","0%"
"*05yc7*","Aaron Brown","(N/A)","SP,RP","2449","FA","26","0","0","-","0%","0%"
"*072j4*","Blaine Brown","(N/A)","OF,SP","2450","FA","19","0","0","-","0%","0%"
"*05gx1*","Cam Brown","(N/A)","RP","2451","FA","24","0","0","-","0%","0%"
"*06tlc*","Cam Brown","(N/A)","RP","2452","FA","27","0","0","-","0%","0%"
"*06qtz*","Canyon Brown","KC","C","2453","FA","22","0","0","-","0%","0%"
"*0512s*","Dasan Brown","MIL","OF","2454","FA","24","0","0","-","3%","0%"
"*06qrb*","Dawson Brown","ARI","RP","2455","FA","24","0","0","-","0%","0%"
"*05u9t*","Devonte Brown","(N/A)","OF","2456","FA","26","0","0","-","1%","0%"
"*06zrd*","Dylan Brown","BOS","SP","2457","FA","21","0","0","-","1%","0%"
"*070c3*","Ely Brown","CHW","OF","2458","FA","21","0","0","-","0%","0%"
"*060jp*","Eric Brown","MIL","2B","2459","FA","25","0","0","-","5%","0%"
"*066e9*","Garrett Brown","(N/A)","SP","2460","FA","26","0","0","-","0%","0%"
"*06l5g*","Jake Brown","(N/A)","OF","2461","FA","21","0","0","-","0%","0%"
"*06qjg*","Jessada Brown","MIA","C","2462","FA","22","0","0","-","0%","0%"
"*06mdm*","Juan Brown","CIN","OF","2463","FA","18","0","0","-","0%","0%"
"*072dt*","Kade Brown","(N/A)","RP","2464","FA","21","0","0","-","0%","0%"
"*051jl*","Luke Brown","(N/A)","OF","2465","FA","26","0","0","-","0%","0%"
